,Open,High,Low,Close,Volume,max,min,max_shift,min_shift,rsi,sma_10,previous_rsi,next_rsi,rsi_touch_point,rsi_sell,rsi_buy,sma_shift
2014-12-12 14:00:00,1.24556,1.24567,1.24447,1.2447,2273.69999420643,1.24603,1.24263,1.24706,1.24403,64.81439296547465,1.2440079999999893,71.32704817386141,60.39489829429993,1,-1,0,1.2452429999999894
2014-12-16 14:30:00,1.25512,1.2553,1.2532299999999998,1.25455,4328.36000000685,1.2551,1.24873,1.25534,1.2512299999999998,69.20113339174948,1.252055999999988,71.75920986164876,70.7762496715252,1,-1,0,1.2528799999999878
2014-12-16 15:00:00,1.2553299999999998,1.2555399999999999,1.2533,1.25366,4450.39000187814,1.25534,1.24924,1.25335,1.2511299999999999,63.50597139864554,1.2531209999999882,70.7762496715252,58.67233536687202,1,-1,0,1.2522159999999878
2014-12-24 11:15:00,1.22065,1.22065,1.22014,1.22014,792.409998178482,1.22065,1.2178,1.22032,1.21915,65.49309739530746,1.219149999999988,71.60954582033673,64.80759063245155,1,-1,0,1.2197809999999876
2015-01-19 11:45:00,1.1623299999999999,1.1623700000000001,1.16095,1.1615799999999998,2243.8899927884304,1.1623299999999999,1.1559,1.1607399999999999,1.1588,66.78808088667552,1.1588579999999866,70.81615283015347,60.77210628143488,1,-1,0,1.1596749999999865
2015-01-21 16:30:00,1.16329,1.16344,1.1565,1.1614799999999998,7346.31997606158,1.16351,1.15734,1.16398,1.15683,63.95672430443848,1.1605499999999862,76.40680920455497,70.89113319574113,1,-1,0,1.1601679999999865
2015-01-21 17:15:00,1.16385,1.16415,1.16137,1.16209,4658.3299825713,1.16398,1.1592200000000001,1.16018,1.15683,61.08110057167865,1.1621179999999864,70.15236658718234,50.08133269616677,1,-1,0,1.1583919999999863
2015-01-27 11:00:00,1.1337,1.13401,1.13057,1.13192,4516.25999879837,1.1337,1.12437,1.13231,1.12649,69.57979671144183,1.1277889999999864,78.21643057652057,64.83792257369525,1,-1,0,1.1293949999999868
2015-01-27 17:00:00,1.13731,1.1377,1.13525,1.13582,4485.8699906393895,1.1381700000000001,1.13002,1.14141,1.13357,64.54600224424361,1.1343209999999866,70.3219822898119,65.37751087463391,1,-1,0,1.1374439999999868
2015-01-27 17:45:00,1.14139,1.14157,1.13964,1.14014,4046.33999565989,1.14141,1.13323,1.13942,1.13357,69.04322421825977,1.1369049999999867,72.99309698482111,66.88336906284844,1,-1,0,1.1363499999999866
2015-02-05 12:45:00,1.14337,1.1456,1.14313,1.14325,3646.45999336243,1.14336,1.13691,1.14382,1.14031,69.63700865131653,1.1391089999999882,70.11794139822905,68.51279056617668,1,-1,0,1.1422319999999884
2015-02-05 21:00:00,1.14971,1.14971,1.14782,1.1482700000000001,1881.7899940013897,1.1496899999999999,1.1432200000000001,1.1486,1.14726,64.94118721998693,1.1463549999999885,70.59095023105748,62.13930893962326,1,-1,0,1.1478139999999888
2015-02-13 08:00:00,1.14392,1.14393,1.14364,1.1436600000000001,870.069995880127,1.14391,1.14141,1.14342,1.14212,69.94010486550378,1.1428209999999897,72.46311303184385,67.08790293573996,1,-1,0,1.1428209999999899
2015-02-17 14:15:00,1.14267,1.1431200000000001,1.14239,1.14239,1463.11999928951,1.1439,1.1385,1.14289,1.13994,68.40205200080668,1.1410149999999897,70.0204069204593,68.94909454399787,1,-1,0,1.1415809999999893
2015-02-25 09:30:00,1.1381,1.13886,1.1373799999999998,1.13739,3262.3599981069606,1.13811,1.1346,1.13781,1.13609,67.76100891284024,1.1357629999999894,75.23422993876437,67.36966317115294,1,-1,0,1.1369339999999895
2015-03-02 13:45:00,1.123,1.12316,1.12235,1.1224399999999999,1943.24000394344,1.12321,1.12091,1.12379,1.1216700000000002,68.21378732843135,1.1219339999999902,73.52919569968735,71.08227009742174,1,-1,0,1.1227299999999898
2015-03-02 14:30:00,1.1238,1.1239299999999999,1.12291,1.12295,1928.6700019836398,1.12379,1.12137,1.1231200000000001,1.12015,66.19353250009392,1.12253599999999,73.24113917353458,59.390194764911186,1,-1,0,1.12218499999999
2015-03-09 10:30:00,1.08876,1.0888200000000001,1.08807,1.08837,2374.45999443531,1.08875,1.08513,1.09033,1.08732,68.3576485599129,1.0866749999999887,71.73263327253377,71.47996667595493,1,-1,0,1.088662999999989
2015-03-09 11:00:00,1.0892,1.08995,1.08841,1.08864,4132.319979190829,1.08921,1.08564,1.09033,1.08732,66.77360613137621,1.0874119999999887,71.47996667595493,57.53862884231674,1,-1,0,1.0884079999999892
2015-03-12 10:15:00,1.06261,1.0629600000000001,1.06158,1.06162,4790.669988632199,1.0635299999999999,1.0535299999999999,1.06189,1.0584,67.90525788049709,1.0585179999999892,71.8566754262374,59.94858023651083,1,-1,0,1.059954999999989
2015-03-16 16:15:00,1.0603200000000002,1.06057,1.05796,1.058,4088.81000089645,1.0603200000000002,1.05356,1.06135,1.05637,62.433693493585785,1.0566459999999893,73.59487764652427,61.71180804429541,1,-1,0,1.058416999999989
2015-03-17 10:00:00,1.0611700000000002,1.06131,1.05966,1.06027,3390.77999985218,1.0611700000000002,1.05545,1.0619100000000001,1.05825,65.63332687623836,1.0583719999999892,72.45653609496811,61.060210873477786,1,-1,0,1.0599459999999896
2015-03-18 22:45:00,1.08754,1.08778,1.08572,1.08617,2333.5699942857,1.093,1.07389,1.08685,1.0823,69.11897751199741,1.0835469999999894,71.63419879285414,69.67132882981298,1,-1,0,1.0837939999999893
2015-03-19 02:30:00,1.09085,1.0909799999999998,1.08896,1.08938,3307.0799914598497,1.09084,1.0823,1.08854,1.07939,67.44859871754169,1.0848629999999893,70.73289716392372,65.6037834694718,1,-1,0,1.083398999999989
2015-03-20 15:30:00,1.0797299999999999,1.0797299999999999,1.07649,1.07746,4710.580006293951,1.0797299999999999,1.06935,1.07997,1.07687,69.72634252339334,1.0739679999999887,79.49467651903973,73.18014753360714,1,-1,0,1.0783239999999887
2015-03-20 16:15:00,1.07992,1.07999,1.0769600000000001,1.07786,4003.4600048065204,1.07997,1.07231,1.0842200000000002,1.07687,65.86071152426264,1.0765519999999886,73.53176134703453,65.98463311323245,1,-1,0,1.0794779999999888
2015-03-20 20:00:00,1.0847200000000001,1.0854700000000002,1.0826,1.08335,3219.09999752045,1.08606,1.07911,1.08243,1.08053,66.44452088739546,1.0833129999999886,71.38989554706593,63.2990194449482,1,-1,0,1.0813029999999886
2015-03-22 23:45:00,1.08723,1.08828,1.08664,1.08681,871.720001108944,1.08723,1.08074,1.08591,1.0812,69.29708871787392,1.0834179999999887,71.00618966797279,65.72851290383684,1,-1,0,1.0833039999999883
2015-03-25 13:15:00,1.0986,1.0993899999999999,1.09775,1.0982299999999998,3729.2999972105,1.09861,1.09477,1.09965,1.09691,68.13772676130714,1.0962039999999893,70.59642355023627,63.769676427650815,1,-1,0,1.0982679999999894
2015-03-26 10:30:00,1.10448,1.10464,1.10255,1.10283,5399.5499945879,1.10448,1.0982100000000001,1.10361,1.10001,67.98077597219498,1.10048699999999,79.04215838610983,68.87012139057592,1,-1,0,1.1023319999999897
2015-03-26 12:00:00,1.1036299999999999,1.1044200000000002,1.10257,1.1028,3344.94000515342,1.10448,1.1013,1.1017,1.09717,64.61109852002431,1.10300399999999,70.22601549837934,57.983806676430895,1,-1,0,1.1000889999999899
2015-04-02 10:15:00,1.08289,1.0833,1.08216,1.08255,2860.89999985695,1.08285,1.0772700000000002,1.08334,1.08102,69.72539728158551,1.080177999999992,71.55009452088164,70.41373138482685,1,-1,0,1.0822409999999925
2015-04-02 10:45:00,1.08281,1.0833,1.0816,1.08171,3157.74000000954,1.08285,1.0783200000000002,1.08334,1.08102,63.93953268828426,1.081079999999992,70.41373138482685,66.44875929971245,1,-1,0,1.0822559999999926
2015-04-02 17:00:00,1.0882100000000001,1.08829,1.0867,1.08755,4561.09999930859,1.0882399999999999,1.08256,1.0881100000000001,1.08694,67.85014575852337,1.0852929999999923,71.18629778785638,68.03298474515212,1,-1,0,1.0876809999999923
2015-04-03 17:45:00,1.10016,1.10026,1.0990799999999998,1.09914,1582.5600037574802,1.10061,1.09819,1.09893,1.09702,68.62185929072847,1.0997129999999924,72.7963036577893,67.77952709295631,1,-1,0,1.0979659999999922
2015-04-06 16:15:00,1.1028200000000001,1.10296,1.10179,1.10185,1970.9499977827102,1.10279,1.09851,1.10331,1.1006799999999999,65.21540156655165,1.1003279999999926,72.23923274503045,65.8840222521318,1,-1,0,1.102529999999993
2015-04-06 17:30:00,1.1032600000000001,1.10345,1.1021299999999998,1.1024399999999999,2323.6799962520604,1.10325,1.1004200000000002,1.10331,1.09903,64.10815438267383,1.1021229999999929,70.07907588180204,67.26183664238448,1,-1,0,1.1007899999999933
2015-04-14 17:00:00,1.0679299999999998,1.06797,1.0659100000000001,1.06626,3848.0399914979903,1.06786,1.0563200000000001,1.06944,1.06564,69.69292205925511,1.062818999999994,76.02372253004519,74.18956453648113,1,-1,0,1.0677939999999944
2015-04-14 18:00:00,1.06941,1.07009,1.06792,1.06795,3684.8499987125397,1.06944,1.0636700000000001,1.06836,1.06564,68.62856019622717,1.067374999999994,74.15314594473418,65.87111479390269,1,-1,0,1.066793999999994
2015-04-16 03:30:00,1.07314,1.07381,1.0724200000000002,1.07254,2039.7799924612,1.07315,1.06756,1.07323,1.06962,67.46475766993687,1.0691949999999932,70.1395845390066,68.25851880959465,1,-1,0,1.0713449999999933
2015-04-16 21:45:00,1.08041,1.08175,1.07945,1.0798299999999998,4179.20000112057,1.0804,1.07302,1.0791,1.07588,68.27077380619207,1.0767289999999932,70.43377089253023,65.55673106368883,1,-1,0,1.0769839999999937
2015-04-23 20:45:00,1.0842200000000002,1.0843,1.08265,1.08291,3110.58999419212,1.08427,1.0798,1.0841399999999999,1.08225,64.73866488401386,1.0821059999999922,70.12828606568388,66.41671513463727,1,-1,0,1.0830119999999919
2015-04-24 10:30:00,1.08877,1.08915,1.0876299999999999,1.08785,3935.09998977184,1.08876,1.0801399999999999,1.08965,1.08295,69.84309406599488,1.084587999999992,74.48574004384997,68.85029077555448,1,-1,0,1.0869809999999918
2015-04-24 11:30:00,1.0896299999999999,1.09,1.08725,1.08741,4284.24998545647,1.08965,1.08512,1.08846,1.08154,62.886837113204066,1.087612999999992,73.00626025300065,65.26263863340233,1,-1,0,1.0846139999999918
2015-04-27 19:45:00,1.09236,1.09247,1.09045,1.09064,2414.91998696327,1.09236,1.0867200000000001,1.09016,1.08808,62.43382774754883,1.0897279999999925,70.05486545063802,60.5004203145172,1,-1,0,1.0887589999999923
2015-04-28 14:00:00,1.09414,1.09448,1.09352,1.09365,2709.6899831295,1.09414,1.09039,1.09457,1.0920299999999998,68.23569670355542,1.0920219999999925,71.22284019999435,68.17427276985198,1,-1,0,1.0932959999999927
2015-04-28 14:45:00,1.09435,1.09497,1.09391,1.0943,3277.13997459412,1.0943399999999999,1.0913,1.0973,1.0920299999999998,69.89241599436983,1.0930589999999927,70.15391966968527,60.51351920571895,1,-1,0,1.0939139999999927
2015-04-28 17:15:00,1.0973,1.0982299999999998,1.09622,1.09646,4893.90997231007,1.0973,1.0920299999999998,1.09827,1.09597,66.7149305115286,1.0939139999999927,70.76921114164637,64.44782916988953,1,-1,0,1.0970399999999927
2015-04-29 19:30:00,1.11689,1.11722,1.11586,1.11586,2907.10998642445,1.11771,1.11191,1.11667,1.1101299999999998,69.48075283024976,1.1152909999999927,72.54475389461668,65.28216822719993,1,-1,0,1.1129959999999923
2015-04-30 11:30:00,1.1228,1.12299,1.11955,1.12032,5495.939964532849,1.12296,1.10889,1.12087,1.11604,68.85331156263427,1.1162679999999927,78.68645028859179,69.73619455778605,1,-1,0,1.118426999999993
2015-05-06 07:00:00,1.1229799999999999,1.12325,1.1225399999999999,1.12267,1476.7499926090197,1.12303,1.11896,1.12606,1.12236,68.26577422649758,1.121172999999994,70.48374355867615,66.00649413923428,1,-1,0,1.123603999999994
2015-05-06 10:00:00,1.12564,1.12566,1.1223299999999998,1.12347,5417.12996186316,1.12606,1.12296,1.12516,1.12058,58.4906432971604,1.124021999999994,70.79890232382303,61.852970884984146,1,-1,0,1.1233639999999943
2015-05-06 18:15:00,1.13485,1.1351799999999999,1.13311,1.1336899999999999,3890.87997794151,1.13565,1.12483,1.1345299999999998,1.13227,66.54811388251204,1.1325179999999944,70.14812757742412,65.66133733885141,1,-1,0,1.1333139999999944
2015-05-12 13:45:00,1.12635,1.12649,1.12513,1.12532,3373.32997310162,1.12706,1.1246399999999999,1.12505,1.12283,68.5730756279026,1.126119999999996,75.3807643687709,64.3558694444809,1,-1,0,1.1237009999999958
2015-05-13 20:30:00,1.13704,1.13714,1.13645,1.13646,1614.12999260426,1.1372799999999998,1.13578,1.13629,1.13415,69.0578329689347,1.1367499999999962,71.81435939290206,65.289308883299,1,-1,0,1.135163999999996
2015-05-14 10:15:00,1.14221,1.14306,1.14119,1.14152,4330.3399720192,1.14221,1.13601,1.14202,1.1390200000000001,68.56704142678734,1.1385529999999966,72.22090788038898,66.51357634750268,1,-1,0,1.140848999999997
2015-05-22 09:15:00,1.1165399999999999,1.11685,1.11503,1.11572,2410.57998299599,1.11661,1.11402,1.1169200000000001,1.11522,63.680664897691884,1.1147679999999964,70.71126835337776,63.4567980555359,1,-1,0,1.1159539999999966
2015-05-22 13:15:00,1.1199,1.1203100000000001,1.11932,1.1193799999999998,2607.73998987675,1.11992,1.11522,1.11904,1.10794,69.20840382428737,1.1175699999999964,72.96079318492008,66.92710619873493,1,-1,0,1.1157629999999963
2015-06-02 10:15:00,1.09843,1.0992600000000001,1.0974700000000002,1.0974700000000002,4671.11997509003,1.09843,1.09263,1.0982100000000001,1.09493,65.93571380717138,1.0947269999999973,71.2841133212637,62.393886517472986,1,-1,0,1.0969659999999974
2015-06-02 14:30:00,1.1044200000000002,1.1046799999999999,1.10314,1.10392,4751.78997647762,1.10445,1.0965200000000002,1.1131799999999998,1.10283,69.28422256642901,1.1010389999999977,71.38240754568045,65.78920671913016,1,-1,0,1.1080369999999973
2015-06-02 21:30:00,1.11786,1.1180700000000001,1.117,1.117,1900.1899800896601,1.11856,1.11501,1.11727,1.11448,69.13604641230289,1.1172909999999976,72.50926353325985,69.6033702590497,1,-1,0,1.1151389999999977
2015-06-03 19:15:00,1.12742,1.12754,1.12655,1.12663,2061.65998721123,1.1283,1.1248,1.12595,1.12442,68.17305996154805,1.1266339999999975,70.83015493095306,65.9001932514624,1,-1,0,1.1252909999999976
2015-06-04 13:15:00,1.1367,1.1367,1.1350200000000001,1.1355,3144.7999807596198,1.1367,1.1307,1.13583,1.12929,66.6568565362347,1.1344159999999972,70.9909002948089,65.258925752885,1,-1,0,1.1329929999999973
2015-06-08 23:45:00,1.13029,1.13029,1.12895,1.12906,1265.4199962243401,1.13028,1.12762,1.1289,1.12789,68.81231042369856,1.1285559999999975,75.01372522893138,65.22967549568959,1,-1,0,1.1282029999999974
2015-06-09 06:30:00,1.1322299999999998,1.13234,1.13191,1.13195,856.0999934673309,1.13246,1.12962,1.13391,1.13103,68.44712238878753,1.1318969999999973,70.40536907978664,66.01332307182501,1,-1,0,1.1318299999999974
2015-06-10 10:45:00,1.13671,1.13737,1.13526,1.13604,5796.82996153831,1.1367200000000002,1.12824,1.1365100000000001,1.12983,67.70215313164417,1.1318739999999974,70.39837934364157,68.57773447531935,1,-1,0,1.1317289999999969
2015-06-17 22:15:00,1.13486,1.13578,1.1336899999999999,1.1337,4974.75998318195,1.13484,1.1257,1.13421,1.1330200000000001,66.47784565312078,1.1298489999999974,70.58531504694241,64.1345218924098,1,-1,0,1.133615999999997
2015-06-18 11:30:00,1.14093,1.14123,1.1391,1.13957,4574.75997722149,1.14093,1.1341,1.14184,1.13838,63.71604811203739,1.1370049999999974,70.40863956195751,58.58681217008868,1,-1,0,1.1398249999999972
2015-06-29 21:30:00,1.12625,1.12629,1.12424,1.1248,2632.13999688625,1.1262,1.1184399999999999,1.12506,1.12353,68.45712499003234,1.122393999999997,72.74297530731987,68.81629115113701,1,-1,0,1.1240629999999967
2015-07-09 08:45:00,1.1104100000000001,1.11056,1.10972,1.10989,1717.0799900293398,1.1104,1.1076,1.11042,1.10355,65.72809726189153,1.1085359999999989,70.30799915082568,67.76505688524253,1,-1,0,1.107054999999999
2015-07-10 09:15:00,1.11217,1.11284,1.11095,1.11138,2446.7399932146104,1.11216,1.10952,1.11215,1.1094700000000002,65.76725077222858,1.1104649999999987,71.01532731056092,65.97087613785547,1,-1,0,1.1111719999999985
2015-07-10 14:30:00,1.11883,1.1190200000000001,1.11792,1.11827,2866.28999090195,1.12018,1.11575,1.1197,1.11722,68.37307376731077,1.1176659999999985,70.9541106893795,68.79974480656858,1,-1,0,1.118448999999998
2015-07-10 16:00:00,1.1196700000000002,1.12075,1.1184,1.11863,3548.2799828052503,1.12018,1.11827,1.11858,1.11405,64.984880770628,1.1188989999999983,70.0939650294003,64.75272306899966,1,-1,0,1.116906999999998
2015-07-20 10:45:00,1.08644,1.08646,1.08533,1.0862100000000001,3198.97998452187,1.08644,1.0827200000000001,1.08568,1.08315,68.08597752674356,1.084274999999997,70.33341665863344,63.18832997341417,1,-1,0,1.0842479999999972
2015-07-21 20:45:00,1.09523,1.09524,1.0946799999999999,1.09479,2019.25998747349,1.09595,1.0921,1.09525,1.0935,68.67467360896762,1.094435999999997,71.06869006736426,69.79441472695497,1,-1,0,1.0940829999999966
2015-07-23 10:45:00,1.09953,1.10027,1.09827,1.0985200000000002,5256.94998323917,1.09954,1.0929,1.09976,1.0976700000000001,67.54312981129776,1.0949109999999966,73.20092784867819,70.46441734595919,1,-1,0,1.098861999999997
2015-07-23 11:15:00,1.09976,1.10051,1.0984,1.09857,3131.2599931955297,1.09976,1.0929,1.09971,1.0976700000000001,64.59161379970742,1.096000999999997,70.46441734595919,63.792109276570244,1,-1,0,1.0988999999999969
2015-07-27 11:30:00,1.10836,1.1088200000000001,1.10735,1.10735,3289.9699869155897,1.10969,1.1019,1.10778,1.10633,67.9399220910442,1.1061439999999958,72.71388398338607,68.87423279775122,1,-1,0,1.1071889999999958
2015-07-31 17:15:00,1.1084200000000002,1.10874,1.1072899999999999,1.10745,3230.72999000549,1.11039,1.0965200000000002,1.10815,1.10028,67.11972870659095,1.1059819999999947,70.08596773830654,68.12383654243956,1,-1,0,1.104030999999995
2015-08-10 20:30:00,1.10343,1.10343,1.10219,1.1023100000000001,1935.26999574155,1.10342,1.09857,1.10232,1.10135,65.40694532295103,1.1008199999999946,70.74355650714243,65.43167454366171,1,-1,0,1.101824999999995
2015-08-11 11:30:00,1.10465,1.1046799999999999,1.1033,1.1033,2169.46999359131,1.10465,1.09667,1.1037299999999999,1.10232,62.876814013415014,1.1013789999999948,70.09597875867023,64.11591528763768,1,-1,0,1.1029219999999946
2015-08-11 16:30:00,1.1084200000000002,1.1085,1.10622,1.10636,4414.3199745416605,1.10839,1.10376,1.10651,1.10369,62.337109548696,1.1059049999999946,73.29669170813493,62.77009486573175,1,-1,0,1.1052339999999945
2015-08-12 15:30:00,1.11614,1.11658,1.11504,1.1151200000000001,3349.15998363495,1.11615,1.11345,1.1203,1.11466,65.61796552636983,1.114750999999994,71.55607007608775,63.15419331307651,1,-1,0,1.1173659999999939
2015-08-12 19:15:00,1.12002,1.1202,1.11868,1.11873,2477.1099909544,1.1204100000000001,1.11775,1.11839,1.11617,65.16265098670165,1.1192399999999938,72.91951776058346,63.29465815790365,1,-1,0,1.1172549999999941
2015-08-19 10:15:00,1.1071600000000001,1.1071600000000001,1.10643,1.10653,1892.63999330997,1.10717,1.10505,1.10636,1.10346,65.34113916925597,1.1060849999999962,73.51756563336306,61.72787163284813,1,-1,0,1.1050939999999958
2015-08-19 21:15:00,1.1116700000000002,1.11256,1.11058,1.11112,3311.51999378204,1.11195,1.10575,1.11313,1.10968,69.8360852208918,1.1079689999999958,72.87932720301905,62.7442751204627,1,-1,0,1.1121749999999957
2015-08-20 03:30:00,1.11475,1.11475,1.1139299999999999,1.114,1615.9499975442902,1.11475,1.11155,1.11406,1.11322,65.70640835409657,1.1125649999999954,70.47136267134836,65.90056827887632,1,-1,0,1.1135839999999952
2015-08-20 23:15:00,1.12404,1.12446,1.12334,1.12358,1202.47999680042,1.1240700000000001,1.1195899999999999,1.12421,1.12306,69.328311771927,1.1209349999999954,72.21745732465801,70.90369402080954,1,-1,0,1.1235639999999951
2015-08-20 23:45:00,1.12421,1.12422,1.12362,1.124,1112.97999608517,1.12421,1.11966,1.12382,1.12294,69.64848775705434,1.1218139999999954,70.90369402080954,68.5535094055774,1,-1,0,1.1233869999999953
2015-08-21 08:45:00,1.1288200000000002,1.12893,1.12822,1.12832,1392.01999568939,1.12935,1.1274,1.12863,1.12477,66.74426156966629,1.1284069999999953,70.70766454773558,64.71806794387642,1,-1,0,1.126430999999995
2015-08-21 19:45:00,1.1373,1.13765,1.13608,1.13614,2873.95998811722,1.1373,1.13117,1.1363,1.13527,68.34392462436317,1.1348229999999955,73.77216326051021,68.67854069076166,1,-1,0,1.1358429999999953
2015-08-21 23:45:00,1.13855,1.13887,1.1380299999999999,1.13828,1255.43000268936,1.1385100000000001,1.1354899999999999,1.13927,1.1373799999999998,69.30821803995822,1.1366289999999952,70.67785117680901,65.25692092663925,1,-1,0,1.138311999999995
2015-08-24 06:30:00,1.1474,1.1478700000000002,1.14483,1.14483,2979.14999043942,1.14829,1.1427200000000002,1.14688,1.14321,64.03042196130161,1.145334999999995,74.872610989002,65.52317311696339,1,-1,0,1.1449679999999947
2015-08-24 17:00:00,1.16688,1.1670399999999999,1.15821,1.16119,5285.53997562081,1.16745,1.14967,1.16141,1.15574,63.44639326692702,1.1587609999999948,74.7583738615664,59.50557551961689,1,-1,0,1.158285999999995
2015-08-28 11:30:00,1.13018,1.1304299999999998,1.1287200000000002,1.1289200000000001,2699.7099891901003,1.13018,1.12524,1.12901,1.1270799999999999,61.77045342732873,1.1280859999999948,70.30400134379305,61.273383729429334,1,-1,0,1.1280459999999946
2015-09-01 06:45:00,1.12721,1.12734,1.12681,1.12696,627.309996008873,1.12722,1.12541,1.1292799999999998,1.1264,69.14486903365285,1.1267079999999936,71.5586315052905,66.16315691863906,1,-1,0,1.1274429999999935
2015-09-01 09:15:00,1.12929,1.12966,1.12801,1.1283299999999998,1808.6199916452201,1.1292799999999998,1.1264,1.1319700000000001,1.12635,66.26032583363838,1.1274429999999935,73.97501055858015,64.11188939394596,1,-1,0,1.1293119999999934
2015-09-01 11:00:00,1.13199,1.13257,1.13045,1.13066,3407.9999896287895,1.1319700000000001,1.12635,1.12944,1.12584,63.87012318782526,1.1293439999999935,70.18841411274661,58.690842337080696,1,-1,0,1.1272099999999934
2015-09-08 08:45:00,1.12104,1.12106,1.12024,1.12042,1251.25999510288,1.12175,1.11941,1.1216899999999999,1.11731,64.56584291655489,1.1209709999999933,70.09940517488403,68.49289468305548,1,-1,0,1.1191889999999929
2015-09-10 03:45:00,1.12394,1.12399,1.12301,1.1231200000000001,1890.3000030517603,1.12394,1.1215700000000002,1.12341,1.12065,65.62257269357326,1.1224519999999942,71.7543491434991,56.61692583694675,1,-1,0,1.1216129999999938
2015-09-10 18:30:00,1.12771,1.12795,1.12575,1.12694,4223.18998491764,1.12771,1.12032,1.12867,1.1263100000000001,69.15216940709601,1.1228159999999945,72.73802268230789,66.33570297737262,1,-1,0,1.1273309999999948
2015-09-11 20:30:00,1.13444,1.13467,1.1340299999999999,1.13415,1659.40999674797,1.13455,1.13154,1.1347,1.13343,69.85660966987044,1.1338549999999947,72.0217553699815,71.50949023831154,1,-1,0,1.133938999999995
2015-09-11 21:00:00,1.13471,1.13495,1.1342299999999998,1.1343,1350.3899997472802,1.1347,1.13363,1.1343299999999998,1.13324,68.62859044550859,1.1342699999999948,71.50949023831154,68.72805241572193,1,-1,0,1.1337259999999951
2015-09-17 23:00:00,1.14389,1.14389,1.1415799999999998,1.14221,2519.9899944663002,1.1438700000000002,1.1355,1.1435799999999998,1.14153,67.7118969955765,1.1402569999999954,73.39496855113904,67.6454685871174,1,-1,0,1.1423899999999954
2015-09-18 12:15:00,1.14563,1.14599,1.145,1.14513,2756.0099893808397,1.14564,1.14135,1.145,1.14241,68.1021074336816,1.1435929999999956,71.52834094688905,65.9504327267552,1,-1,0,1.1437419999999956
2015-09-24 16:15:00,1.12626,1.12666,1.12563,1.12576,2868.66999161243,1.12627,1.12335,1.1292799999999998,1.12476,67.83823588143093,1.1246839999999967,70.92624412590165,69.40534117435388,1,-1,0,1.1269769999999966
2015-09-24 18:00:00,1.12925,1.12934,1.12798,1.12856,3496.5399926900895,1.1292799999999998,1.12476,1.12751,1.12405,67.93755709358585,1.1267929999999964,71.38174031370302,63.25254901877967,1,-1,0,1.1251469999999968
2015-10-02 17:30:00,1.1302299999999998,1.1302299999999998,1.12809,1.12842,4002.09998762608,1.1303,1.11522,1.12753,1.12265,69.15758878711664,1.1280369999999955,76.57168161131162,65.49348409359298,1,-1,0,1.1260909999999953
2015-10-05 12:45:00,1.1286399999999999,1.1289200000000001,1.1274600000000001,1.1279,2766.1999874115004,1.12865,1.12483,1.12735,1.12275,66.53645243713765,1.1264809999999952,71.5211440218408,63.13954948434159,1,-1,0,1.1243139999999952
2015-10-06 18:30:00,1.1266100000000001,1.1273799999999998,1.1262299999999998,1.1263299999999998,2918.12998783588,1.1266,1.12143,1.12703,1.1258,68.64765741281177,1.1241589999999948,70.28699569942785,69.04176111508312,1,-1,0,1.1263249999999947
2015-10-06 19:30:00,1.127,1.12716,1.12647,1.1265399999999999,1555.20999383926,1.12703,1.1238700000000001,1.1273600000000001,1.1258,67.383347924294,1.1260049999999946,70.66029771867717,65.93812802209077,1,-1,0,1.1264699999999948
2015-10-08 10:30:00,1.13042,1.13052,1.12926,1.12935,3382.9399855136894,1.1304100000000001,1.12497,1.13076,1.1286100000000001,68.40605605187122,1.126621999999995,76.0314167285709,66.6147411219957,1,-1,0,1.129629999999995
2015-10-09 11:00:00,1.1336899999999999,1.13406,1.13229,1.13237,3101.9599872827503,1.1336899999999999,1.1275,1.13526,1.13185,65.9128127015391,1.1300349999999946,74.85141127199884,64.74140619176676,1,-1,0,1.1332089999999946
2015-10-09 14:15:00,1.13663,1.1367,1.1355,1.13563,2654.26998341084,1.13666,1.13248,1.13719,1.13487,68.28108888202343,1.1344309999999946,74.81611883750467,69.7397610310453,1,-1,0,1.135973999999995
2015-10-09 15:30:00,1.1371799999999999,1.13785,1.1359,1.13662,4092.0999803543104,1.13719,1.13431,1.1375600000000001,1.13426,68.60820258828032,1.1360399999999948,72.27798775286227,69.35527920507937,1,-1,0,1.1354229999999947
2015-10-13 11:15:00,1.14029,1.14091,1.1393,1.1393,3595.92998838425,1.14032,1.1368,1.13866,1.13709,63.341435152152705,1.138722999999994,72.37222835140571,56.979781087733116,1,-1,0,1.1381169999999938
2015-10-20 13:15:00,1.13812,1.13835,1.13751,1.13753,2106.24998652935,1.13812,1.13547,1.13818,1.13585,68.2300220268694,1.136376999999993,73.38339932957501,70.41685142726713,1,-1,0,1.1373589999999931
2015-10-20 14:00:00,1.13819,1.1382299999999999,1.13744,1.13782,1875.01999187469,1.13818,1.13554,1.13778,1.13542,67.51428618468907,1.137064999999993,70.63323769284517,64.59523359002286,1,-1,0,1.1367709999999929
2015-11-12 03:30:00,1.0776,1.078,1.07708,1.07714,1499.66999447346,1.0776,1.0759,1.07745,1.07623,65.45813739375073,1.0765879999999934,70.17154950421477,65.82583337430324,1,-1,0,1.0766219999999935
2015-11-18 12:00:00,1.06795,1.06816,1.0676299999999999,1.06786,2156.55998897552,1.06839,1.06508,1.06742,1.06596,69.45770812120324,1.067308999999992,70.60847169336974,64.07168841905356,1,-1,0,1.066741999999992
