,Open,High,Low,Close,Volume,rsi14,rsi20,sma20,sma30,sma50,Date,previous_rsi,next_rsi,rsi_touch_point,rsi_sell,rsi_buy
2014-01-13 02:45:00,1.36658,1.36659,1.36616,1.36627,569.320003271103,48.61686655693352,52.83230600012718,1.3666115000000008,1.3666393333333342,1.365756800000001,735246.1145833334,52.354144189528085,52.647177154153724,0,0,0
2014-01-13 03:00:00,1.36628,1.36684,1.36627,1.36658,1087.41000509262,52.647177154153724,55.19023416099799,1.366625500000001,1.366655333333334,1.3659018000000012,735246.125,48.61686655693352,56.55384269121622,0,0,0
2014-01-13 03:15:00,1.3666,1.36711,1.3666,1.36691,548.530002355576,56.55384269121622,57.56716535715808,1.3666425000000009,1.366675666666667,1.3660608000000014,735246.1354166666,52.647177154153724,50.931685236943956,0,0,0
2014-01-13 03:30:00,1.36691,1.3675,1.36635,1.3665,2211.37000930309,50.931685236943956,53.832635869818986,1.3666485000000008,1.366658333333334,1.3662182000000014,735246.1458333334,56.55384269121622,49.88950955996035,0,0,0
2014-01-13 03:45:00,1.36649,1.36687,1.36626,1.36642,1281.7700108289698,49.88950955996035,53.12478662739773,1.366645500000001,1.366656333333334,1.3663970000000014,735246.15625,50.931685236943956,59.844394989827656,0,0,0
2014-01-13 04:00:00,1.3664399999999999,1.3673600000000001,1.3664399999999999,1.36732,1692.4500123262399,59.844394989827656,59.4404273205497,1.366692500000001,1.3666733333333339,1.3664758000000015,735246.1666666666,49.88950955996035,62.35032560933331,0,0,0
2014-01-13 04:15:00,1.36732,1.3681,1.3672600000000001,1.3676,1293.1400077342998,62.35032560933331,61.15441516514243,1.366757500000001,1.3666916666666673,1.3665544000000014,735246.1770833334,59.844394989827656,65.64837252872982,0,0,0
2014-01-13 04:30:00,1.36761,1.3680700000000001,1.36758,1.368,1254.70000553131,65.64837252872982,63.47542958292895,1.366818500000001,1.3667230000000006,1.3666416000000012,735246.1875,62.35032560933331,58.723636206565786,0,0,0
2014-01-13 04:45:00,1.368,1.36801,1.36735,1.3675,728.160002946854,58.723636206565786,58.848844813397925,1.3668630000000008,1.3667303333333338,1.3667178000000013,735246.1979166666,65.64837252872982,62.62920363730149,0,0,0
2014-01-13 05:00:00,1.3675,1.36809,1.36737,1.36796,667.940005064011,62.62920363730149,61.56203060337976,1.366902000000001,1.3667686666666674,1.3667770000000012,735246.2083333334,58.723636206565786,61.2719186650929,0,0,0
2014-01-13 05:15:00,1.36796,1.368,1.36772,1.36786,355.30000269412994,61.2719186650929,60.64702123539875,1.3669570000000009,1.3668293333333341,1.3667846000000012,735246.21875,62.62920363730149,62.327010270737105,0,0,0
2014-01-13 05:30:00,1.36785,1.36799,1.3675700000000002,1.36798,348.860001444817,62.327010270737105,61.372241207168045,1.367018000000001,1.366885333333334,1.3668028000000012,735246.2291666666,61.2719186650929,64.7407931024929,0,0,0
2014-01-13 05:45:00,1.36798,1.36847,1.36776,1.36826,900.620006561279,64.7407931024929,63.04494550000192,1.367101000000001,1.3669416666666672,1.3668240000000014,735246.2395833334,62.327010270737105,58.93175622067592,0,0,0
2014-01-13 06:00:00,1.36826,1.36829,1.36786,1.36786,617.890004754066,58.93175622067592,59.19059903471686,1.367170000000001,1.3669910000000007,1.3668310000000015,735246.25,64.7407931024929,62.46781343924498,0,0,0
2014-01-13 06:15:00,1.3678700000000001,1.36832,1.3678700000000001,1.36825,565.150004506111,62.46781343924498,61.60001895884542,1.367253500000001,1.3670500000000005,1.3668512000000015,735246.2604166666,58.93175622067592,61.58921755185397,0,0,0
2014-01-13 06:30:00,1.36825,1.36825,1.36782,1.36819,689.750004887581,61.58921755185397,61.016622911198326,1.367318000000001,1.3671103333333339,1.3668790000000015,735246.2708333334,62.46781343924498,57.387907961489915,0,0,0
2014-01-13 06:45:00,1.36819,1.36832,1.36776,1.3679,653.7000030279161,57.387907961489915,58.21172999738711,1.367353000000001,1.367163666666667,1.3669064000000017,735246.28125,61.58921755185397,58.025876946579224,0,0,0
2014-01-13 07:00:00,1.36791,1.3680299999999999,1.36754,1.36796,816.500005125999,58.025876946579224,58.625945026545715,1.367423000000001,1.3672030000000006,1.3669328000000016,735246.2916666666,57.387907961489915,56.35992215358699,0,0,0
2014-01-13 07:15:00,1.36796,1.3681,1.36785,1.36785,655.070003151894,56.35992215358699,57.525546393208515,1.3674860000000009,1.367244333333334,1.3669658000000016,735246.3020833334,58.025876946579224,53.50258265075691,0,0,0
2014-01-13 07:30:00,1.36785,1.36785,1.3675899999999999,1.36766,405.470002293587,53.50258265075691,55.62716096386296,1.367541500000001,1.367260333333334,1.3669938000000017,735246.3125,56.35992215358699,53.76828326559713,0,0,0
2014-01-13 07:45:00,1.36766,1.3677700000000002,1.36763,1.36768,401.930003404617,53.76828326559713,55.78882317112652,1.367612000000001,1.3672910000000007,1.3670284000000015,735246.3229166666,53.50258265075691,49.503360878189255,0,0,0
2014-01-13 08:00:00,1.36769,1.36779,1.36735,1.3674,1128.07000744343,49.503360878189255,52.94613028815907,1.3676530000000011,1.3673123333333341,1.3670544000000016,735246.3333333334,53.76828326559713,47.475629679605,0,0,0
2014-01-13 08:15:00,1.36743,1.36771,1.36715,1.3672600000000001,1226.82000637054,47.475629679605,51.56329701831726,1.3676705000000011,1.3673343333333343,1.3670736000000017,735246.34375,49.503360878189255,42.161758156005384,0,0,0
2014-01-13 08:30:00,1.3672600000000001,1.36732,1.3667799999999999,1.36686,1214.54000985622,42.161758156005384,47.807998160104795,1.3676885000000012,1.367347000000001,1.3670704000000018,735246.3541666666,47.475629679605,45.6040737146039,0,0,0
2014-01-13 08:45:00,1.36685,1.36734,1.36685,1.36707,953.140007615089,45.6040737146039,49.82732572919875,1.3677210000000009,1.3673633333333342,1.3670822000000018,735246.3645833334,42.161758156005384,45.32738487326435,0,0,0
2014-01-13 09:00:00,1.36705,1.36732,1.3666399999999999,1.36705,1656.59001016617,45.32738487326435,49.6348055574577,1.367707500000001,1.3673683333333342,1.367087000000002,735246.375,45.6040737146039,49.60774068157615,0,0,0
2014-01-13 09:15:00,1.36705,1.36731,1.36684,1.36731,1461.1900113821,49.60774068157615,52.16400579079442,1.367693000000001,1.367372000000001,1.3670922000000019,735246.3854166666,45.32738487326435,48.816232116310694,0,0,0
2014-01-13 09:30:00,1.36731,1.36755,1.36716,1.3672600000000001,1839.0400120019897,48.816232116310694,51.63907242062128,1.367656000000001,1.3673953333333344,1.367096200000002,735246.3958333334,49.60774068157615,53.162150451983756,0,0,0
2014-01-13 09:45:00,1.3672600000000001,1.36753,1.36713,1.36753,1545.7300131320999,53.162150451983756,54.25569130107466,1.367657500000001,1.3674266666666677,1.3671012000000022,735246.40625,48.816232116310694,57.74179005120364,0,0,0
2014-01-13 10:00:00,1.36752,1.36811,1.36741,1.36785,2326.43002235889,57.74179005120364,57.148217800268675,1.367652000000001,1.367470000000001,1.3671220000000022,735246.4166666666,53.162150451983756,47.31122067725247,0,0,0
2014-01-13 10:15:00,1.36785,1.36785,1.3671,1.3671799999999998,3146.23002505302,47.31122067725247,50.15812713901736,1.367618000000001,1.3675003333333344,1.3671448000000024,735246.4270833334,57.74179005120364,38.12365807252326,0,0,0
2014-01-13 10:30:00,1.36719,1.36725,1.3662299999999998,1.36635,3244.5500326156603,38.12365807252326,43.258422776770274,1.3675365000000013,1.3674926666666676,1.3671458000000023,735246.4375,47.31122067725247,42.472182385245475,0,0,0
2014-01-13 10:45:00,1.3663299999999998,1.36671,1.3657,1.36665,4447.21003544331,42.472182385245475,46.08041164077258,1.3674560000000011,1.367484000000001,1.3671474000000023,735246.4479166666,38.12365807252326,39.57671646291857,0,0,0
2014-01-13 11:00:00,1.36665,1.36679,1.36636,1.36636,2023.0800167322197,39.57671646291857,43.86076796641368,1.3673810000000013,1.3674793333333344,1.367147000000002,735246.4583333334,42.472182385245475,36.18706067502826,0,0,0
2014-01-13 11:15:00,1.36636,1.36636,1.3656,1.36599,2188.9200158119197,36.18706067502826,41.19575400504389,1.3672680000000013,1.3674650000000008,1.3671372000000022,735246.46875,39.57671646291857,39.36149661375267,0,0,0
2014-01-13 11:30:00,1.36598,1.36622,1.36562,1.3662,2206.30001938343,39.36149661375267,43.25562507752437,1.3671685000000013,1.3674276666666676,1.3671336000000023,735246.4791666666,36.18706067502826,40.86994850463345,0,0,0
2014-01-13 11:45:00,1.3662,1.3667200000000002,1.3660700000000001,1.3663,2474.3600205182997,40.86994850463345,44.23478102204758,1.3670885000000013,1.3673843333333342,1.3671336000000023,735246.4895833334,39.36149661375267,40.01241243401988,0,0,0
2014-01-13 12:00:00,1.3663,1.36632,1.36594,1.36622,2363.68000853062,40.01241243401988,43.60121191745193,1.367001500000001,1.3673250000000008,1.3671224000000022,735246.5,40.86994850463345,43.52191562358454,0,0,0
2014-01-13 12:15:00,1.3662299999999998,1.3666,1.3662299999999998,1.3664399999999999,1745.4500105381,43.52191562358454,45.846468515298724,1.3669310000000012,1.3672896666666674,1.3671190000000022,735246.5104166666,40.01241243401988,47.29533692805522,0,0,0
2014-01-13 12:30:00,1.36643,1.36674,1.36626,1.36669,1751.67000973225,47.29533692805522,48.30804259312728,1.366882500000001,1.3672473333333341,1.3671092000000022,735246.5208333334,43.52191562358454,41.449869303940694,0,0,0
2014-01-13 12:45:00,1.36666,1.3671,1.3662,1.3662,2232.03001320362,41.449869303940694,44.166068882673194,1.366808500000001,1.3671920000000006,1.3670980000000024,735246.53125,47.29533692805522,46.26655353549295,0,0,0
2014-01-13 13:00:00,1.36624,1.36691,1.36601,1.36653,2361.9300125837303,46.26655353549295,47.36536033843339,1.3667650000000011,1.3671436666666672,1.3670934000000023,735246.5416666666,41.449869303940694,44.82254806538112,0,0,0
2014-01-13 13:15:00,1.36649,1.36655,1.36608,1.3664100000000001,2039.53001391888,44.82254806538112,46.3487893868575,1.366722500000001,1.3670820000000006,1.3670896000000021,735246.5520833334,46.26655353549295,39.12414311317264,0,0,0
2014-01-13 13:30:00,1.36642,1.36647,1.3657700000000002,1.36589,1568.4600133895901,39.12414311317264,42.215920691603706,1.366674000000001,1.367016333333334,1.3670778000000021,735246.5625,44.82254806538112,48.93836142273867,0,0,0
2014-01-13 13:45:00,1.36588,1.36681,1.36578,1.3666200000000002,3994.61002039909,48.93836142273867,48.94351830752076,1.366651500000001,1.3669620000000005,1.3670786000000021,735246.5729166666,39.12414311317264,53.97378013624162,0,0,0
2014-01-13 14:00:00,1.3666200000000002,1.36714,1.3665100000000001,1.3670799999999999,2190.3400144577,53.97378013624162,52.60373889679478,1.366653000000001,1.3669250000000006,1.367082200000002,735246.5833333334,48.93836142273867,50.91740071314595,0,0,0
2014-01-13 14:15:00,1.36707,1.36711,1.36649,1.3668200000000001,1852.31001698971,50.91740071314595,50.45182368409418,1.3666285000000011,1.3668890000000005,1.3670746000000022,735246.59375,53.97378013624162,48.097104601242954,0,0,0
2014-01-13 14:30:00,1.3668,1.367,1.36653,1.36657,2091.82001769543,48.097104601242954,48.44592563525738,1.366594000000001,1.3668426666666673,1.367074800000002,735246.6041666666,50.91740071314595,48.709009943346985,0,0,0
2014-01-13 14:45:00,1.36658,1.36686,1.36627,1.3666200000000002,2428.24001920223,48.709009943346985,48.873864122284445,1.366548500000001,1.3668016666666674,1.3670754000000018,735246.6145833334,48.097104601242954,36.97337797040673,0,0,0
2014-01-13 15:00:00,1.3666200000000002,1.3667200000000002,1.3653,1.36537,3823.24002432823,36.97337797040673,40.11179203992706,1.366424500000001,1.366725333333334,1.3670518000000018,735246.625,48.709009943346985,29.356372707480038,0,0,0
2014-01-13 15:15:00,1.3654,1.3654600000000001,1.364,1.36412,5009.15002167225,29.356372707480038,33.74382447579501,1.366271500000001,1.3666066666666672,1.3670088000000018,735246.6354166666,36.97337797040673,33.709701735077324,0,0,0
2014-01-13 15:30:00,1.36411,1.36466,1.3637,1.36449,6063.4100310802505,33.709701735077324,36.8667047971824,1.3661785000000009,1.3665096666666676,1.3669670000000018,735246.6458333334,29.356372707480038,34.99229507443801,1,0,1
2014-01-13 15:45:00,1.3645,1.36466,1.3637,1.3646,4162.130013994871,34.99229507443801,37.78439409744336,1.366076000000001,1.366421000000001,1.3669208000000017,735246.65625,33.709701735077324,31.15620406757811,0,0,0
2014-01-13 16:00:00,1.36461,1.36489,1.36395,1.36395,5052.130030110479,31.15620406757811,34.65142986482431,1.3659555000000008,1.366324000000001,1.3668698000000017,735246.6666666666,34.99229507443801,43.39154473674656,0,0,0
2014-01-13 16:15:00,1.36395,1.36514,1.36389,1.36514,4757.83004236221,43.39154473674656,43.654885692357176,1.3659130000000008,1.3662596666666675,1.3668442000000016,735246.6770833334,31.15620406757811,48.524647922878735,0,0,0
2014-01-13 16:30:00,1.36517,1.36586,1.36499,1.36576,4837.97002542019,48.524647922878735,47.61324971114192,1.3658910000000009,1.3662166666666675,1.3668130000000014,735246.6875,43.39154473674656,45.24645805289365,0,0,0
2014-01-13 16:45:00,1.36576,1.3661,1.3653,1.3653,3874.34003543854,45.24645805289365,45.136782399753265,1.365841000000001,1.3661496666666675,1.3667670000000016,735246.6979166666,48.524647922878735,42.554291535979466,0,0,0
2014-01-13 17:00:00,1.3653,1.3655700000000002,1.36463,1.3649,3665.27001941204,42.554291535979466,43.08554953279015,1.365775000000001,1.3660710000000007,1.3667050000000018,735246.7083333334,45.24645805289365,39.931626197902844,0,0,0
2014-01-13 17:15:00,1.36489,1.36499,1.36426,1.36449,3596.36001980305,39.931626197902844,41.07169871670881,1.365677500000001,1.3659696666666672,1.3666448000000018,735246.71875,42.554291535979466,40.699602694054775,0,0,0
2014-01-13 17:30:00,1.36447,1.3649,1.36439,1.36457,2970.9600145816803,40.699602694054775,41.632040099802616,1.365571500000001,1.365860333333334,1.3665770000000017,735246.7291666666,39.931626197902844,47.398818514470285,0,0,0
2014-01-13 17:45:00,1.3645399999999999,1.36533,1.3642100000000001,1.36531,3735.0600221157106,47.398818514470285,46.578171524002094,1.3655270000000013,1.3657980000000007,1.3665260000000017,735246.7395833334,40.699602694054775,46.93582486436832,0,0,0
2014-01-13 18:00:00,1.3653,1.3654899999999999,1.36515,1.36525,3172.92002058029,46.93582486436832,46.243714917876495,1.3654630000000012,1.3657613333333343,1.3664714000000018,735246.75,47.398818514470285,42.20061035558113,0,0,0
2014-01-13 18:15:00,1.36523,1.3653600000000001,1.36453,1.36461,2083.06001400948,42.20061035558113,42.793543224743196,1.365373000000001,1.365693333333334,1.3663984000000016,735246.7604166666,46.93582486436832,42.590448256180274,0,0,0
2014-01-13 18:30:00,1.36461,1.36496,1.3645200000000002,1.36465,2447.9700139761,42.590448256180274,43.0729667424596,1.365311000000001,1.3656363333333341,1.3663342000000016,735246.7708333334,42.20061035558113,42.20723335415514,0,0,0
2014-01-13 18:45:00,1.36465,1.3647200000000002,1.36429,1.3646,2028.3700140714602,42.20723335415514,42.79790711789223,1.365210000000001,1.365590000000001,1.3662612000000016,735246.78125,42.590448256180274,42.761859549179995,0,0,0
2014-01-13 19:00:00,1.36459,1.3647,1.36436,1.36465,2578.17001318932,42.761859549179995,43.17985210517176,1.365088500000001,1.3655383333333342,1.3661904000000016,735246.7916666666,42.20723335415514,46.41683034523913,0,0,0
2014-01-13 19:15:00,1.36465,1.36523,1.3646,1.3649799999999999,2513.9400172233604,46.41683034523913,45.698797057355804,1.3649965000000008,1.3654943333333343,1.3661320000000015,735246.8020833334,42.761859549179995,52.371861000925634,0,0,0
2014-01-13 19:30:00,1.3649799999999999,1.36566,1.36476,1.36558,2103.80001401901,52.371861000925634,49.945691693635254,1.364947000000001,1.365473000000001,1.3660844000000014,735246.8125,46.41683034523913,50.75205628210615,0,0,0
2014-01-13 19:45:00,1.36558,1.3661299999999998,1.36533,1.36542,2635.22001981735,50.75205628210615,48.87275527573789,1.3648870000000008,1.3654390000000012,1.3660358000000015,735246.8229166666,52.371861000925634,50.43706364417753,0,0,0
2014-01-13 20:00:00,1.3654,1.36569,1.36489,1.3653899999999999,1953.45001733303,50.43706364417753,48.666415487349305,1.364888000000001,1.3653956666666678,1.3659904000000014,735246.8333333334,50.75205628210615,46.50021476183982,0,0,0
2014-01-13 20:15:00,1.36538,1.36562,1.36469,1.36501,1928.61001825333,46.50021476183982,46.07283443415563,1.3649325000000012,1.3653560000000011,1.3659370000000015,735246.84375,50.43706364417753,49.82963454518356,0,0,0
2014-01-13 20:30:00,1.36501,1.3655700000000002,1.3649200000000001,1.36531,1831.99001014233,49.82963454518356,48.35986458719983,1.3649735000000012,1.3653153333333345,1.3658952000000013,735246.8541666666,46.50021476183982,54.41251082149235,0,0,0
2014-01-13 20:45:00,1.36532,1.36618,1.36531,1.36576,2243.65001165867,54.41251082149235,51.600798300632924,1.3650315000000013,1.3652936666666677,1.3658652000000011,735246.8645833334,49.82963454518356,57.04196425583859,0,0,0
2014-01-13 21:00:00,1.36576,1.36617,1.3655,1.36604,1818.68001163006,57.04196425583859,53.51174229205491,1.3651360000000015,1.3652986666666678,1.365848800000001,735246.875,54.41251082149235,62.45577384399555,0,0,0
2014-01-13 21:15:00,1.36604,1.36679,1.36591,1.36669,1578.70000874996,62.45577384399555,57.60231076831703,1.3652135000000014,1.3653010000000012,1.3658412000000013,735246.8854166666,57.04196425583859,64.4594074926578,0,0,0
2014-01-13 21:30:00,1.36668,1.36704,1.3665100000000001,1.36696,1826.2000132799103,64.4594074926578,59.17308498583065,1.3652735000000011,1.365297000000001,1.3658394000000014,735246.8958333334,62.45577384399555,67.11905434247487,0,0,0
2014-01-13 21:45:00,1.36697,1.36768,1.36673,1.36734,2564.67001843452,67.11905434247487,61.29734911974629,1.3653755000000012,1.3653143333333344,1.3658400000000013,735246.90625,64.4594074926578,60.107826057987744,0,0,0
2014-01-13 22:00:00,1.36734,1.3675899999999999,1.3666,1.36679,2482.41001236439,60.107826057987744,56.79511166018336,1.3654700000000013,1.3653216666666677,1.3658306000000011,735246.9166666666,67.11905434247487,60.67092159159849,0,0,0
2014-01-13 22:15:00,1.3667799999999999,1.3670799999999999,1.36669,1.36686,1065.81000757217,60.67092159159849,57.21610840146517,1.3655885000000012,1.3653296666666679,1.365817200000001,735246.9270833334,60.107826057987744,63.30088978687015,0,0,0
2014-01-13 22:30:00,1.36687,1.36719,1.3668200000000001,1.36719,1596.3900067806198,63.30088978687015,59.18948605422537,1.3657195000000013,1.3653903333333346,1.365804000000001,735246.9375,60.67092159159849,65.97402284670585,0,0,0
2014-01-13 22:45:00,1.3672,1.36758,1.3668799999999999,1.36755,1520.1200106367498,65.97402284670585,61.242314739935196,1.3658315000000012,1.365504666666668,1.3658114000000006,735246.9479166666,63.30088978687015,59.25959171752577,0,0,0
2014-01-13 23:00:00,1.36752,1.36765,1.36703,1.36703,1358.0700067877801,59.25959171752577,56.89117729280304,1.3659205000000012,1.3655893333333349,1.3658250000000007,735246.9583333334,65.97402284670585,61.45325072597816,0,0,0
2014-01-13 23:15:00,1.36703,1.36731,1.367,1.3673,808.610005378723,61.45325072597816,58.50259795821319,1.3660550000000014,1.3656793333333348,1.3658380000000006,735246.96875,59.25959171752577,58.6806809303588,0,0,0
2014-01-13 23:30:00,1.36731,1.3674,1.36691,1.3670799999999999,1228.92000555992,58.6806809303588,56.68520922359741,1.3661765000000012,1.365783666666668,1.3658524000000005,735246.9791666666,61.45325072597816,58.77173402241207,0,0,0
2014-01-13 23:45:00,1.36706,1.3672799999999998,1.36674,1.36709,735.7700013369321,58.77173402241207,56.74949539647276,1.3663010000000013,1.365848666666668,1.3658744000000007,735246.9895833334,58.6806809303588,56.108643137879035,0,0,0
2014-01-14 00:00:00,1.36709,1.36724,1.36673,1.36689,377.090001344681,56.108643137879035,55.030052841239815,1.3664130000000014,1.3658863333333346,1.3658882000000006,735247.0,58.77173402241207,55.97207682227495,0,0,0
2014-01-14 00:15:00,1.3668799999999999,1.36694,1.36685,1.3668799999999999,171.200001835823,55.97207682227495,54.94243753384966,1.3665080000000014,1.3659390000000013,1.3658998000000004,735247.0104166666,56.108643137879035,53.05183883456978,0,0,0
2014-01-14 00:30:00,1.36689,1.36691,1.3665100000000001,1.36667,390.23000310361397,53.05183883456978,53.074502861488114,1.3665625000000012,1.3659980000000014,1.3659088000000006,735247.0208333334,55.97207682227495,54.035675674217096,0,0,0
2014-01-14 00:45:00,1.36671,1.36684,1.3666,1.36675,261.13000166416197,54.035675674217096,53.70564744876187,1.3666290000000012,1.3660733333333348,1.3659150000000004,735247.03125,53.05183883456978,55.29674323486604,0,0,0
2014-01-14 01:00:00,1.3667799999999999,1.3669799999999999,1.36676,1.36685,612.800002455711,55.29674323486604,54.51068435493721,1.3667020000000012,1.3661493333333348,1.3659182000000003,735247.0416666666,54.035675674217096,54.01987604531007,0,0,0
2014-01-14 01:15:00,1.36685,1.36706,1.36674,1.36677,717.730002164841,54.01987604531007,53.72396075025328,1.366790000000001,1.3661980000000014,1.3659296000000003,735247.0520833334,55.29674323486604,53.85247946801278,0,0,0
2014-01-14 01:30:00,1.36677,1.36681,1.3666200000000002,1.36676,469.570001482964,53.85247946801278,53.6221318554043,1.366862500000001,1.3662483333333346,1.3659342000000003,735247.0625,54.01987604531007,55.34276506123885,0,0,0
2014-01-14 01:45:00,1.36676,1.36699,1.36669,1.36686,344.499999165535,55.34276506123885,54.52934761762135,1.366917500000001,1.3663233333333347,1.3659432000000005,735247.0729166666,53.85247946801278,49.80047469092984,0,0,0
2014-01-14 02:00:00,1.36684,1.36687,1.36645,1.3665399999999999,831.1900005340581,49.80047469092984,51.15846460547069,1.3669425000000008,1.3663863333333348,1.3659562000000005,735247.0833333334,55.34276506123885,52.06234623449293,0,0,0
2014-01-14 02:15:00,1.36653,1.36668,1.36636,1.36668,896.549998044968,52.06234623449293,52.510431490656906,1.3669420000000008,1.366455666666668,1.3659574000000005,735247.09375,49.80047469092984,47.45679700914624,0,0,0
2014-01-14 02:30:00,1.36668,1.36668,1.3663100000000001,1.3664,1160.7000064849901,47.45679700914624,49.618885263837335,1.3669140000000009,1.3665140000000016,1.3659438000000006,735247.1041666666,52.06234623449293,54.56744723025542,0,0,0
2014-01-14 02:45:00,1.36638,1.36703,1.36636,1.36686,953.830005407333,54.56744723025542,53.99939169730775,1.3668900000000008,1.366576666666668,1.3659446000000006,735247.1145833334,47.45679700914624,50.12114820391119,0,0,0
2014-01-14 03:00:00,1.36686,1.36696,1.36649,1.36658,653.680002808571,50.12114820391119,51.1498345092193,1.3668795000000007,1.3666100000000014,1.3659448000000005,735247.125,54.56744723025542,47.02621686368061,0,0,0
2014-01-14 03:15:00,1.36658,1.3667799999999999,1.36636,1.36637,946.900008201599,47.02621686368061,49.104124183407514,1.3668550000000006,1.3666416666666683,1.3659398000000007,735247.1354166666,50.12114820391119,40.93397454501358,0,0,0
2014-01-14 03:30:00,1.36636,1.36646,1.36575,1.3659,1395.77001190186,40.93397454501358,44.8758107747028,1.3667905000000007,1.3666586666666685,1.3659504000000007,735247.1458333334,47.02621686368061,38.42465152600957,0,0,0
2014-01-14 03:45:00,1.3659,1.3659999999999999,1.3656,1.36568,1188.14000701904,38.42465152600957,43.049323101124855,1.3666970000000007,1.3666810000000018,1.3659816000000007,735247.15625,40.93397454501358,45.02354857964123,0,0,0
2014-01-14 04:00:00,1.36568,1.36618,1.36568,1.36608,1019.88000667095,45.02354857964123,47.164987527661204,1.3666495000000007,1.3667066666666683,1.3660134000000006,735247.1666666666,38.42465152600957,43.51684501987355,0,0,0
2014-01-14 04:15:00,1.3660700000000001,1.36608,1.36589,1.36596,520.650001168251,43.51684501987355,46.112641142311325,1.3665825000000007,1.3667133333333348,1.3660406000000007,735247.1770833334,45.02354857964123,46.41364337636517,0,0,0
2014-01-14 04:30:00,1.36596,1.36618,1.36595,1.36614,605.720004916191,46.41364337636517,47.94646195368465,1.3665355000000008,1.3667166666666684,1.3660844000000005,735247.1875,43.51684501987355,50.23138930515066,0,0,0
2014-01-14 04:45:00,1.3661299999999998,1.36639,1.3661299999999998,1.36639,628.79000711441,50.23138930515066,50.41350814450237,1.3665005000000006,1.3667066666666685,1.3661094000000005,735247.1979166666,46.41364337636517,52.836783200615955,0,0,0
2014-01-14 05:00:00,1.36637,1.36666,1.36636,1.36657,755.250004887581,52.836783200615955,52.13289300644895,1.3664845000000005,1.3666936666666687,1.3661256000000006,735247.2083333334,50.23138930515066,53.27581205955698,0,0,0
2014-01-14 05:15:00,1.36657,1.36663,1.36635,1.3666,890.190004825592,53.27581205955698,52.422319395085616,1.3664705000000006,1.366669000000002,1.3661516000000007,735247.21875,52.836783200615955,51.72035827176595,0,0,0
2014-01-14 05:30:00,1.36661,1.36667,1.36646,1.3665100000000001,805.4200055599209,51.72035827176595,51.44011799035515,1.3664625000000006,1.3666596666666684,1.3661838000000006,735247.2291666666,53.27581205955698,45.80013976802862,0,0,0
2014-01-14 05:45:00,1.36649,1.36656,1.36612,1.36614,868.810007810593,45.80013976802862,47.58210587507916,1.3664320000000008,1.3666356666666684,1.3662168000000006,735247.2395833334,51.72035827176595,48.05016155939065,0,0,0
2014-01-14 06:00:00,1.36614,1.36628,1.36604,1.36627,400.79000210762,48.05016155939065,48.996846051388324,1.3664030000000007,1.3666050000000018,1.3662508000000004,735247.25,45.80013976802862,44.528137977687734,0,0,0
2014-01-14 06:15:00,1.36627,1.36627,1.3659299999999999,1.36604,628.140001177788,44.528137977687734,46.651928396433924,1.366366500000001,1.3665546666666684,1.3662654000000005,735247.2604166666,48.05016155939065,43.62970074976414,0,0,0
2014-01-14 06:30:00,1.36604,1.36609,1.3658700000000001,1.36598,962.5300036668781,43.62970074976414,46.04678459440718,1.366327500000001,1.3665196666666684,1.3662800000000004,735247.2708333334,44.528137977687734,52.99269362286412,0,0,0
2014-01-14 06:45:00,1.36598,1.36653,1.3658299999999999,1.36653,1180.0000070333501,52.99269362286412,52.048544489877656,1.366311000000001,1.3664940000000017,1.3663184000000004,735247.28125,43.62970074976414,54.329488376900926,0,0,0
2014-01-14 07:00:00,1.36655,1.36675,1.36636,1.3666200000000002,1116.34000885487,54.329488376900926,52.95006686554108,1.366315000000001,1.3664786666666682,1.3663578000000003,735247.2916666666,52.99269362286412,55.243287980485455,0,0,0
2014-01-14 07:15:00,1.36661,1.36676,1.3665399999999999,1.36668,813.090005159378,55.243287980485455,53.56273666010964,1.366315000000001,1.3664650000000016,1.3663994000000006,735247.3020833334,54.329488376900926,56.4932453381074,0,0,0
2014-01-14 07:30:00,1.36668,1.36705,1.36667,1.36676,878.8200041055679,56.4932453381074,54.39619457340861,1.3663330000000011,1.3664606666666683,1.3664416000000006,735247.3125,55.243287980485455,52.72692087861659,0,0,0
2014-01-14 07:45:00,1.36676,1.36676,1.36648,1.36657,581.000003814697,52.72692087861659,52.06024598061657,1.366318500000001,1.366450333333335,1.3664734000000005,735247.3229166666,56.4932453381074,52.13588977928438,0,0,0
2014-01-14 08:00:00,1.36658,1.36663,1.36639,1.3665399999999999,594.970001578331,52.13588977928438,51.69130549790899,1.3663165000000013,1.3664460000000018,1.3664926000000006,735247.3333333334,52.72692087861659,50.31379510762064,0,0,0
2014-01-14 08:15:00,1.3665399999999999,1.36663,1.36635,1.36645,583.0100049972531,50.31379510762064,50.559809112593925,1.3663205000000012,1.3664360000000015,1.3665132000000006,735247.34375,52.13588977928438,52.68805559553946,0,0,0
2014-01-14 08:30:00,1.36647,1.36663,1.3664399999999999,1.36657,497.310000538826,52.68805559553946,52.03344217000494,1.3663540000000012,1.3664266666666685,1.3665368000000004,735247.3541666666,50.31379510762064,47.77134457570732,0,0,0
2014-01-14 08:45:00,1.36657,1.36675,1.36625,1.3663299999999998,783.9100030660629,47.77134457570732,48.96111869590041,1.3663865000000013,1.3664120000000015,1.3665632000000005,735247.3645833334,52.68805559553946,31.618794600478807,0,0,0
